id,name,name_upper,neighbourhood_group,price
4038794,Bright room with private bathroom,BRIGHT ROOM WITH PRIVATE BATHROOM,Manhattan,75
4039020,"HUGE, PRIVATE BATH, STEPS FRM TRAIN","HUGE, PRIVATE BATH, STEPS FRM TRAIN",Brooklyn,140
4039789,Harmonious Sanctuary near Yankee Stadium.,HARMONIOUS SANCTUARY NEAR YANKEE STADIUM.,Bronx,90
4040900,Couch in times square,COUCH IN TIMES SQUARE,Manhattan,59
4040926,1BR Apartment- Fantastic Location!,1BR APARTMENT- FANTASTIC LOCATION!,Manhattan,111
4041189,"Cozy 1 bedroom + air mattress, 2 cats, sleeps 3","COZY 1 BEDROOM + AIR MATTRESS, 2 CATS, SLEEPS 3",Manhattan,80
4041351,Private Room In A Comfy 3BR Apt,PRIVATE ROOM IN A COMFY 3BR APT,Brooklyn,80
4041383,Harlem Knight - the heart of Manhattan,HARLEM KNIGHT - THE HEART OF MANHATTAN,Manhattan,50
4044625,LES Studio with Large Patio,LES STUDIO WITH LARGE PATIO,Manhattan,300
4044906,Ft Greene / Garden / Sauna,FT GREENE / GARDEN / SAUNA,Brooklyn,90
4046281,Spacious and Sunny Private Bedroom!,SPACIOUS AND SUNNY PRIVATE BEDROOM!,Manhattan,119
4047638,NYC-Great Cost x Benefit-Huge Room-Next to Subway.,NYC-GREAT COST X BENEFIT-HUGE ROOM-NEXT TO SUBWAY.,Queens,69
4047751,Beautiful Upper West 1 BR Apartment,BEAUTIFUL UPPER WEST 1 BR APARTMENT,Manhattan,260
4047791,Spacious Sunny 2BR/Prime Greenpoint,SPACIOUS SUNNY 2BR/PRIME GREENPOINT,Brooklyn,185
4047815,Jackson Heights charmer!,JACKSON HEIGHTS CHARMER!,Queens,100
4047932,Central Park Housing,CENTRAL PARK HOUSING,Manhattan,85
4048043,1 BR in Exposed Brick SoHo apt,1 BR IN EXPOSED BRICK SOHO APT,Manhattan,135
4050254,Mid-Century Modern En-Suite in Brownstone!,MID-CENTURY MODERN EN-SUITE IN BROWNSTONE!,Brooklyn,169
4050765,Harmony House 3 on Madison Street,HARMONY HOUSE 3 ON MADISON STREET,Brooklyn,38
4050795,Cozy Contempo Rustic Chic (stay w/a local artist!),COZY CONTEMPO RUSTIC CHIC (STAY W/A LOCAL ARTIST!),Brooklyn,90
4051643,Cozy Chic Uptown Home,COZY CHIC UPTOWN HOME,Manhattan,45
4052514,Wow!  Two Bedroom Apartment in Safe Neighborhood!,WOW!  TWO BEDROOM APARTMENT IN SAFE NEIGHBORHOOD!,Brooklyn,149
4053249,Quiet 2 bdrm in cozy Clinton Hill!,QUIET 2 BDRM IN COZY CLINTON HILL!,Brooklyn,200
4053287,Spacious Apartment with River Views!,SPACIOUS APARTMENT WITH RIVER VIEWS!,Manhattan,125
4053471,Apartment in Heart of Greenpoint,APARTMENT IN HEART OF GREENPOINT,Brooklyn,65
4053517,Two-Bedroom Greenpoint Apartment,TWO-BEDROOM GREENPOINT APARTMENT,Brooklyn,174
4053564,Beautiful room with bathroom,BEAUTIFUL ROOM WITH BATHROOM,Brooklyn,89
4053597,Artist's Creative Cozy Studio in Park Slope,ARTIST'S CREATIVE COZY STUDIO IN PARK SLOPE,Brooklyn,150
4053912,"Lots of space, great location","LOTS OF SPACE, GREAT LOCATION",Brooklyn,75
4053987,Small Private Room for 1 person,SMALL PRIVATE ROOM FOR 1 PERSON,Queens,58
4054332,awesome location.,AWESOME LOCATION.,Brooklyn,103
4054450,Comfortable & Spacious Home in NYC,COMFORTABLE & SPACIOUS HOME IN NYC,Manhattan,383
4055732,Stay in Clinton Hill sprout house!,STAY IN CLINTON HILL SPROUT HOUSE!,Brooklyn,40
4057361,"Large, Bright, Studio-Style Bedroom","LARGE, BRIGHT, STUDIO-STYLE BEDROOM",Queens,76
4058701,Spare bedroom for rent in UWS-NYC,SPARE BEDROOM FOR RENT IN UWS-NYC,Manhattan,170
4058949,3C. Private Rm in Guesthouse Manhattan,3C. PRIVATE RM IN GUESTHOUSE MANHATTAN,Manhattan,45
4059037,Light Filled Studio,LIGHT FILLED STUDIO,Brooklyn,100
4059620,Heart of Soho/Nolita,HEART OF SOHO/NOLITA,Manhattan,199
4060446,Modern spacious flat in Manhattan,MODERN SPACIOUS FLAT IN MANHATTAN,Manhattan,99
4060526,Private Room A,PRIVATE ROOM A,Brooklyn,39
4060993,Spacious apt. 15 min to Manhattan,SPACIOUS APT. 15 MIN TO MANHATTAN,Queens,60
4063357,Stuvesant East,STUVESANT EAST,Brooklyn,130
4066224,Williamsburg Gem With Private Patio!,WILLIAMSBURG GEM WITH PRIVATE PATIO!,Brooklyn,200
4067861,Newly Renovated BR in Heart of BK!,NEWLY RENOVATED BR IN HEART OF BK!,Brooklyn,65
4068216,Unbelievable Upper East Side Loc.,UNBELIEVABLE UPPER EAST SIDE LOC.,Manhattan,105
4069228,1BR condo right by Prospect Park,1BR CONDO RIGHT BY PROSPECT PARK,Brooklyn,115
4069341,Urban Rustic Retreat,URBAN RUSTIC RETREAT,Manhattan,145
4069681,"""DECO CASA""  2 Bedroom Greenpoint Brooklyn","""DECO CASA""  2 BEDROOM GREENPOINT BROOKLYN",Brooklyn,75
4070025,Luxury Flat with Outdoor and Study Room,LUXURY FLAT WITH OUTDOOR AND STUDY ROOM,Brooklyn,250
4070027,Room at East 110th St Upper East/E. Harlem,ROOM AT EAST 110TH ST UPPER EAST/E. HARLEM,Manhattan,80
4071007,Cozy 1 BR in Exposed Brick SoHo Apt,COZY 1 BR IN EXPOSED BRICK SOHO APT,Manhattan,120
4074248,Skylight Room in BK Duplex in Williamsburg,SKYLIGHT ROOM IN BK DUPLEX IN WILLIAMSBURG,Brooklyn,100
4074892,Huge shared apt Near Times Sq & Convention Center,HUGE SHARED APT NEAR TIMES SQ & CONVENTION CENTER,Manhattan,125
4076084,Alcove Studio & Terrace best part of Williamsburg!,ALCOVE STUDIO & TERRACE BEST PART OF WILLIAMSBURG!,Brooklyn,132
4077090,Quiet Haven in Park Slope Huge 2BR,QUIET HAVEN IN PARK SLOPE HUGE 2BR,Brooklyn,225
4077427,"Bright, Modern loft in Williamsburg","BRIGHT, MODERN LOFT IN WILLIAMSBURG",Brooklyn,175
4077428,Amazing park view in the LES!!!,AMAZING PARK VIEW IN THE LES!!!,Manhattan,225
4077460,Brooklyn modern 2 BR Garden Floor,BROOKLYN MODERN 2 BR GARDEN FLOOR,Brooklyn,215
4081707,Red Hook Architectural with huge outdoor area,RED HOOK ARCHITECTURAL WITH HUGE OUTDOOR AREA,Brooklyn,300
4081800,Classic Brownstone Apartment,CLASSIC BROWNSTONE APARTMENT,Manhattan,130
4081926,1 BDR APARTMENT  7 MINS FROM JFK 5 STAR RATED,1 BDR APARTMENT  7 MINS FROM JFK 5 STAR RATED,Queens,110
4082062,Unique room w/2 Twin beds..wifi*metro* quiet*safe,UNIQUE ROOM W/2 TWIN BEDS..WIFI*METRO* QUIET*SAFE,Bronx,75
4082357,Big bedroom in Brooklyn!,BIG BEDROOM IN BROOKLYN!,Brooklyn,36
4083049,Modern Brooklyn Brownstone,MODERN BROOKLYN BROWNSTONE,Brooklyn,299
4084603,Prime East Village 1 Bedroom,PRIME EAST VILLAGE 1 BEDROOM,Manhattan,200
4085647,Cozy and Convenient – Spacious 1 Bedroom Apartment,COZY AND CONVENIENT – SPACIOUS 1 BEDROOM APARTMENT,Brooklyn,110
4088506,"Modern, central WBurg 2BR w/rooftop","MODERN, CENTRAL WBURG 2BR W/ROOFTOP",Brooklyn,160
4089102,Serenity Near Manhattan,SERENITY NEAR MANHATTAN,Brooklyn,152
4089189,Stunning Parlor Garden Apartment,STUNNING PARLOR GARDEN APARTMENT,Brooklyn,145
4089492,BUSHWICK (1 block from Jefferson L),BUSHWICK (1 BLOCK FROM JEFFERSON L),Brooklyn,120
4089915,"PRIVATE, Airy, 1 Bedroom Apt in Central Bushwick","PRIVATE, AIRY, 1 BEDROOM APT IN CENTRAL BUSHWICK",Brooklyn,84
4090748,Entire Manhattan Apt in Upper East,ENTIRE MANHATTAN APT IN UPPER EAST,Manhattan,160
4091629,"DO DROP IN, LLC","DO DROP IN, LLC",Brooklyn,150
4092826,Forest Hills Villa 皇后区“曼哈顿”-森林小丘别墅!,FOREST HILLS VILLA 皇后区“曼哈顿”-森林小丘别墅!,Queens,180
4093399,DOMINIQUE'S NY*chic*  quiet room*wifi*metro,DOMINIQUE'S NY*CHIC*  QUIET ROOM*WIFI*METRO,Bronx,68
4093511,Soho 1 Bedroom,SOHO 1 BEDROOM,Manhattan,125
4093591,1 Room & 1 Bath,1 ROOM & 1 BATH,Brooklyn,25
4096470,THE THOMPSON SUITE,THE THOMPSON SUITE,Brooklyn,155
4097279,A room with a window,A ROOM WITH A WINDOW,Manhattan,105
4097284,"Bklyn, private Three Bedroom.","BKLYN, PRIVATE THREE BEDROOM.",Brooklyn,75
4098078,Hamilton Heights Convent Ave Apartment,HAMILTON HEIGHTS CONVENT AVE APARTMENT,Manhattan,80
4098271,"Spacious Bedroom, L.E.S.","SPACIOUS BEDROOM, L.E.S.",Manhattan,72
4098814,Private Single Room,PRIVATE SINGLE ROOM,Brooklyn,52
4102208,"Convenient, clean and chic apartment","CONVENIENT, CLEAN AND CHIC APARTMENT",Brooklyn,125
4102483,Sunny room on quiet block,SUNNY ROOM ON QUIET BLOCK,Manhattan,85
4103623,Prospect Park Neighborhood Retreat,PROSPECT PARK NEIGHBORHOOD RETREAT,Brooklyn,58
4103970,Private room in hip east Williamsburg/Greenpoint,PRIVATE ROOM IN HIP EAST WILLIAMSBURG/GREENPOINT,Brooklyn,100
4108547,East Village Queen Bed - Breakfast  - Subway 2 Blk,EAST VILLAGE QUEEN BED - BREAKFAST  - SUBWAY 2 BLK,Manhattan,65
4108799,Gorgeous Big & Bright Greenpoint Apt,GORGEOUS BIG & BRIGHT GREENPOINT APT,Brooklyn,300
4109246,Calm Bushwick Room--Next to subway!,CALM BUSHWICK ROOM--NEXT TO SUBWAY!,Brooklyn,40
4109420,"Accessible, large & stylish 2BR apt in Astoria!","ACCESSIBLE, LARGE & STYLISH 2BR APT IN ASTORIA!",Queens,110
4110645,Art deco apartment in Brooklyn,ART DECO APARTMENT IN BROOKLYN,Brooklyn,85
4115327,The Garden Apartment,THE GARDEN APARTMENT,Brooklyn,158
4116403,Bright Room in Great Location,BRIGHT ROOM IN GREAT LOCATION,Brooklyn,65
4117134,Beautiful Room in the heart of NYC. Hell's Kitchen,BEAUTIFUL ROOM IN THE HEART OF NYC. HELL'S KITCHEN,Manhattan,100
4117817,East Williamsburg Oasis,EAST WILLIAMSBURG OASIS,Brooklyn,64
4118244,3-LvPenthouse NYC skyline Subwy 50m,3-LVPENTHOUSE NYC SKYLINE SUBWY 50M,Brooklyn,395
4118907,Charming 2-Bedroom Townhouse Apt,CHARMING 2-BEDROOM TOWNHOUSE APT,Queens,120
4119763,"Large, Sunny 25 min to Central Park","LARGE, SUNNY 25 MIN TO CENTRAL PARK",Bronx,51
4119794,Large studio in Seaport Area,LARGE STUDIO IN SEAPORT AREA,Manhattan,149
4120122,Cosy room in Williamsburg,COSY ROOM IN WILLIAMSBURG,Brooklyn,65
4120182,Master Bedroom 别墅二楼主卧房,MASTER BEDROOM 别墅二楼主卧房,Queens,70
4121110,Upper West Side studio with private terrace,UPPER WEST SIDE STUDIO WITH PRIVATE TERRACE,Manhattan,170
4121173,Large Studio in Luxury Building,LARGE STUDIO IN LUXURY BUILDING,Manhattan,150
4121363,Large Garden Alcove Studio Apartment in Manhattan,LARGE GARDEN ALCOVE STUDIO APARTMENT IN MANHATTAN,Manhattan,75
4125398,Private Room in prime UWS duplex!,PRIVATE ROOM IN PRIME UWS DUPLEX!,Manhattan,100
4125515,Cute room in Large Crown heights Apartment,CUTE ROOM IN LARGE CROWN HEIGHTS APARTMENT,Brooklyn,38
4126452,Quiet Two Bedroom Apartment ,QUIET TWO BEDROOM APARTMENT ,Manhattan,200
4126676,Great Apt 5min from Time Square NYC,GREAT APT 5MIN FROM TIME SQUARE NYC,Manhattan,145
4127402,Brand New Furnished Brooklyn Apt.,BRAND NEW FURNISHED BROOKLYN APT.,Brooklyn,150
4127524,Entire 1BD Apt in Long Island City!,ENTIRE 1BD APT IN LONG ISLAND CITY!,Queens,200
4128337,Entire Apartment - charming 1BR-20min to Downtown,ENTIRE APARTMENT - CHARMING 1BR-20MIN TO DOWNTOWN,Brooklyn,125
4128428,Sunny Bedroom in quirky apartment,SUNNY BEDROOM IN QUIRKY APARTMENT,Manhattan,175
4128450,"Sunny, Spacious 1BR in BoCoCa","SUNNY, SPACIOUS 1BR IN BOCOCA",Brooklyn,180
4128603,Cute 1 bedroom apt in East Village,CUTE 1 BEDROOM APT IN EAST VILLAGE,Manhattan,175
4129195,2 sleeping areas for 2 people together +2 singles,2 SLEEPING AREAS FOR 2 PEOPLE TOGETHER +2 SINGLES,Manhattan,175
4129212,Large 1 Bedroom apartment with office room.,LARGE 1 BEDROOM APARTMENT WITH OFFICE ROOM.,Brooklyn,50
4129365,Beautiful SUNLIGHT in quiet apt!,BEAUTIFUL SUNLIGHT IN QUIET APT!,Brooklyn,109
4129487,Peaceful Retreat in a Brownstone,PEACEFUL RETREAT IN A BROWNSTONE,Brooklyn,67
4129513,Haven of Tranquility in Bedstuy,HAVEN OF TRANQUILITY IN BEDSTUY,Brooklyn,57
4129541,Wonderful Getaway in Bedstuy,WONDERFUL GETAWAY IN BEDSTUY,Brooklyn,77
4129909,"Great View, only one block to metro","GREAT VIEW, ONLY ONE BLOCK TO METRO",Brooklyn,80
4129992,Country in the City,COUNTRY IN THE CITY,Brooklyn,85
4130266,Spacious Sunny Room,SPACIOUS SUNNY ROOM,Brooklyn,86
4132116,Beautiful house top floor 1-3 large bedrooms,BEAUTIFUL HOUSE TOP FLOOR 1-3 LARGE BEDROOMS,Brooklyn,120
4134035,Sunny Studio in Brooklyn,SUNNY STUDIO IN BROOKLYN,Brooklyn,140
4135674,Warm & lovely garden duplex in BK,WARM & LOVELY GARDEN DUPLEX IN BK,Brooklyn,300
4135848,Cozy Bedroom with en suite bathroom,COZY BEDROOM WITH EN SUITE BATHROOM,Manhattan,90
4135876,"""The Studio"" Harlem Brownstone","""THE STUDIO"" HARLEM BROWNSTONE",Manhattan,70
4136252,Chic NYC apt - near train & 42st St,CHIC NYC APT - NEAR TRAIN & 42ST ST,Manhattan,90
4136596,Entire Home/1 Bedroom Apt LES,ENTIRE HOME/1 BEDROOM APT LES,Manhattan,200
4137414,"Sunny, Charming, and Zen","SUNNY, CHARMING, AND ZEN",Manhattan,135
4137415,Private room overlooking yard in prime Bushwick,PRIVATE ROOM OVERLOOKING YARD IN PRIME BUSHWICK,Brooklyn,37
4137645,Beautiful Williamsburg Private Room,BEAUTIFUL WILLIAMSBURG PRIVATE ROOM,Brooklyn,60
4137680,"LUXURY entire apt, steps to Central Park","LUXURY ENTIRE APT, STEPS TO CENTRAL PARK",Manhattan,419
4137756,Gorgeous Newly-Renovated Apt,GORGEOUS NEWLY-RENOVATED APT,Queens,130
4137789,"Sunny 2BR in Brooklyn townhouse, steps to subway","SUNNY 2BR IN BROOKLYN TOWNHOUSE, STEPS TO SUBWAY",Brooklyn,180
4137900,Beautiful apartment on the UES,BEAUTIFUL APARTMENT ON THE UES,Manhattan,160
4137979,Williamsburg/Greenpoint Studio,WILLIAMSBURG/GREENPOINT STUDIO,Brooklyn,125
4140622,Spacious room in Bed-Stuy,SPACIOUS ROOM IN BED-STUY,Brooklyn,100
4140776,Basement 别墅的地下室,BASEMENT 别墅的地下室,Queens,65
4142125,Modern South Slope Studio w View,MODERN SOUTH SLOPE STUDIO W VIEW,Brooklyn,140
4144519,1 Bedroom & Semi- Private Living Area,1 BEDROOM & SEMI- PRIVATE LIVING AREA,Queens,79
4144630,Bedford Ave,BEDFORD AVE,Brooklyn,125
4144849,Cozy little studio in Chelsea,COZY LITTLE STUDIO IN CHELSEA,Manhattan,115
4145124,Studio Apt,STUDIO APT,Manhattan,100
4145494,Very Sunny Private Room with Bath,VERY SUNNY PRIVATE ROOM WITH BATH,Brooklyn,90
4148088,Central Harlem Private Studio,CENTRAL HARLEM PRIVATE STUDIO,Manhattan,135
4148280,Comfy and Smart on Prospect Park,COMFY AND SMART ON PROSPECT PARK,Brooklyn,50
4150932,Cozy Bedroom in BK Apt,COZY BEDROOM IN BK APT,Brooklyn,71
4150972,"1 BDRM APT, 15 MINS FROM MANHATTAN","1 BDRM APT, 15 MINS FROM MANHATTAN",Queens,80
4152752,Location is Everything. And Quiet Too!,LOCATION IS EVERYTHING. AND QUIET TOO!,Manhattan,103
4154009,Luxury One Bedroom View on CP,LUXURY ONE BEDROOM VIEW ON CP,Manhattan,250
4155012,true 1 BR in prime east village,TRUE 1 BR IN PRIME EAST VILLAGE,Manhattan,219
4155099,Large Group Friendly Rental,LARGE GROUP FRIENDLY RENTAL,Brooklyn,225
4156015,Cozy East River 1 bed/1 bath,COZY EAST RIVER 1 BED/1 BATH,Manhattan,99
4157064,16' x 11' Furnished BR with Balcony,16' X 11' FURNISHED BR WITH BALCONY,Brooklyn,35
4157451,Bedroom in Manhattan - Prime Location,BEDROOM IN MANHATTAN - PRIME LOCATION,Manhattan,90
4158078,Private room in Loft,PRIVATE ROOM IN LOFT,Queens,47
4160934,Luxury Private 2 Beds nr C/3 Subways,LUXURY PRIVATE 2 BEDS NR C/3 SUBWAYS,Brooklyn,75
4161127,An Open and Peaceful Space Great for Families,AN OPEN AND PEACEFUL SPACE GREAT FOR FAMILIES,Brooklyn,170
4162292,Charming Full 1BR Apt w/Backyard,CHARMING FULL 1BR APT W/BACKYARD,Brooklyn,150
4162519,Happy cozy Manchi GUEST ROOM,HAPPY COZY MANCHI GUEST ROOM,Brooklyn,30
4163020,Gorgeous UWS apt with OWN full bath,GORGEOUS UWS APT WITH OWN FULL BATH,Manhattan,119
4163710,Cozy private room in beautiful apt ,COZY PRIVATE ROOM IN BEAUTIFUL APT ,Brooklyn,40
4163742,Lovely 1BR in Ft. Greene,LOVELY 1BR IN FT. GREENE,Brooklyn,85
4163781,Sun Soaked & Cozy PR Williamsburg,SUN SOAKED & COZY PR WILLIAMSBURG,Brooklyn,99
4163804,Classic UWS 1 Bed in Doorman Bldg,CLASSIC UWS 1 BED IN DOORMAN BLDG,Manhattan,250
4165278,HUGE Room in an AMAZING Location!,HUGE ROOM IN AN AMAZING LOCATION!,Manhattan,79
4168660,Northside Williamsburg Private Bdrm,NORTHSIDE WILLIAMSBURG PRIVATE BDRM,Brooklyn,60
4168812,PRIVATE 1BR APT: Free WIFI & DIRECT TV,PRIVATE 1BR APT: FREE WIFI & DIRECT TV,Brooklyn,115
4169094,"Room in 2br apt Location by N,W,M60bus,Beer Garden","ROOM IN 2BR APT LOCATION BY N,W,M60BUS,BEER GARDEN",Queens,90
4169840,Trendy Bushwick neighborhood,TRENDY BUSHWICK NEIGHBORHOOD,Brooklyn,65
4170460,#1 Superhost Special Offer in NYC!,#1 SUPERHOST SPECIAL OFFER IN NYC!,Brooklyn,65
4170796,MODERN AND COZY FLAT w/ BACKYARD,MODERN AND COZY FLAT W/ BACKYARD,Manhattan,131
4171272,"Clean, Bright 1BD in Bushwick!","CLEAN, BRIGHT 1BD IN BUSHWICK!",Brooklyn,150
4171406,Private room in artist's loft!,PRIVATE ROOM IN ARTIST'S LOFT!,Brooklyn,55
4171692,Luxe New Queen Br near Subways,LUXE NEW QUEEN BR NEAR SUBWAYS,Brooklyn,70
4172633,Cozy one bedroom apt at the center of Astoria,COZY ONE BEDROOM APT AT THE CENTER OF ASTORIA,Queens,160
4172947,Your Own 2-Bd ~ Comfortable and Unique ~ Bed-Stuy,YOUR OWN 2-BD ~ COMFORTABLE AND UNIQUE ~ BED-STUY,Brooklyn,95
4173751,Lovely Apartment in Harlem West,LOVELY APARTMENT IN HARLEM WEST,Manhattan,99
4174115,Spacious Soho Loft,SPACIOUS SOHO LOFT,Manhattan,500
4174286,Bushwick BR/Private Bathroom,BUSHWICK BR/PRIVATE BATHROOM,Brooklyn,35
4174847,Quiet bedroom in a waste free household,QUIET BEDROOM IN A WASTE FREE HOUSEHOLD,Queens,50
4178152,"Modern Private Entrance Bedroom, Nr A/C Subways","MODERN PRIVATE ENTRANCE BEDROOM, NR A/C SUBWAYS",Brooklyn,77
4178851,Lofty Living: Heart of Williamsburg,LOFTY LIVING: HEART OF WILLIAMSBURG,Brooklyn,380
4179420,Cozy victorian peace of mind ,COZY VICTORIAN PEACE OF MIND ,Brooklyn,65
4180643,luxury one bedroom apt in prime LES location,LUXURY ONE BEDROOM APT IN PRIME LES LOCATION,Manhattan,150
4181598,"HUGE 1BD, RENOVATED, TIME SQUARE !!","HUGE 1BD, RENOVATED, TIME SQUARE !!",Manhattan,125
4182262,BedStuy Brooklyn Charm Awaits U - 3BR Apt,BEDSTUY BROOKLYN CHARM AWAITS U - 3BR APT,Brooklyn,199
4182568,WilliamsburgBrooklynPrivateBedroom,WILLIAMSBURGBROOKLYNPRIVATEBEDROOM,Brooklyn,150
4183424,Charming West Village 1 bdrm,CHARMING WEST VILLAGE 1 BDRM,Manhattan,145
4183664,Cozy Room for 1,COZY ROOM FOR 1,Brooklyn,70
4183801,"Colorful apt, 25 mins to Manhattan","COLORFUL APT, 25 MINS TO MANHATTAN",Brooklyn,120
4183989,SPRING in the City!! Zen-Style Tranquil Bedroom,SPRING IN THE CITY!! ZEN-STYLE TRANQUIL BEDROOM,Manhattan,86
4187387,Beautiful Studio in posh Upper East,BEAUTIFUL STUDIO IN POSH UPPER EAST,Manhattan,139
4187653,Great Deal.,GREAT DEAL.,Brooklyn,85
4187747,UPPER EAST Landmark Blding:Walk to Central Park,UPPER EAST LANDMARK BLDING:WALK TO CENTRAL PARK,Manhattan,94
4188351,"Cozy, charming private apt in Brooklyn","COZY, CHARMING PRIVATE APT IN BROOKLYN",Brooklyn,116
4188807,Spacious Bedroom in a Brooklyn House,SPACIOUS BEDROOM IN A BROOKLYN HOUSE,Brooklyn,72
4189428,Gorgeous Park Slope Space & Light,GORGEOUS PARK SLOPE SPACE & LIGHT,Brooklyn,95
4190301,Cool room while I'm away!,COOL ROOM WHILE I'M AWAY!,Brooklyn,100
4191257,Spacious 2 story Apt in Midtown!!,SPACIOUS 2 STORY APT IN MIDTOWN!!,Manhattan,200
4192400,Private+Cozy Room w/ Superhost ($0 Cleaning Fee)!,PRIVATE+COZY ROOM W/ SUPERHOST ($0 CLEANING FEE)!,Brooklyn,72
4194010,Idealistic Inwood,IDEALISTIC INWOOD,Manhattan,100
4194494,Unique Full-Floor 2br/2bath in the Heart of SoHo,UNIQUE FULL-FLOOR 2BR/2BATH IN THE HEART OF SOHO,Manhattan,900
4195677,Clean private room in safe area near Manhattan,CLEAN PRIVATE ROOM IN SAFE AREA NEAR MANHATTAN,Queens,80
4196039,Artist's Studio Apartment,ARTIST'S STUDIO APARTMENT,Brooklyn,75
4197760,Stylish 1 BedRoom very quiet Upper East Side Apt!,STYLISH 1 BEDROOM VERY QUIET UPPER EAST SIDE APT!,Manhattan,92
4198391,"Manhattan 1-Bedroom, East Village","MANHATTAN 1-BEDROOM, EAST VILLAGE",Manhattan,160
4198695,Large and furnished,LARGE AND FURNISHED,Brooklyn,50
4199411,Greenwich Village Living!,GREENWICH VILLAGE LIVING!,Manhattan,350
4199782,Park Slope's - Pied à Terre (1-Bedroom Apt),PARK SLOPE'S - PIED À TERRE (1-BEDROOM APT),Brooklyn,135
4201905,Sunny 1 Bedroom -Financial District,SUNNY 1 BEDROOM -FINANCIAL DISTRICT,Manhattan,160
4203460,1 Br Near Empire State Building,1 BR NEAR EMPIRE STATE BUILDING,Manhattan,270
4204083,The White House,THE WHITE HOUSE,Brooklyn,129
4204302,Prime W. Village location 1 bdrm,PRIME W. VILLAGE LOCATION 1 BDRM,Manhattan,180
4204988,Charming Soho One Bedroom + Loft,CHARMING SOHO ONE BEDROOM + LOFT,Manhattan,350
4205232,Private Room in Brooklyn,PRIVATE ROOM IN BROOKLYN,Brooklyn,75
4205816,Spacious  South Slope apartment,SPACIOUS  SOUTH SLOPE APARTMENT,Brooklyn,119
4206034,Clean and Huge Studio in Safe Area,CLEAN AND HUGE STUDIO IN SAFE AREA,Staten Island,99
4206087,Spacious Artist's Studio,SPACIOUS ARTIST'S STUDIO,Brooklyn,120
4208547,Sweet Luxe Bed w/Private Backyard,SWEET LUXE BED W/PRIVATE BACKYARD,Brooklyn,73
4209106,Bright Private Apartment w/ Manhattan Views,BRIGHT PRIVATE APARTMENT W/ MANHATTAN VIEWS,Brooklyn,500
4209595,,,Manhattan,225
4211276,"Beautiful, Spacious Brooklyn Home ","BEAUTIFUL, SPACIOUS BROOKLYN HOME ",Brooklyn,275
4211510,Simple Astoria Room 20minToManhattan,SIMPLE ASTORIA ROOM 20MINTOMANHATTAN,Queens,50
4215595,LowerEastSide apt share shortterm 3,LOWEREASTSIDE APT SHARE SHORTTERM 3,Manhattan,40
4216183,Cozy and Vibey Apt in Williamsburg,COZY AND VIBEY APT IN WILLIAMSBURG,Brooklyn,115
4216435,Cozy hideaway,COZY HIDEAWAY,Bronx,110
4216745,Sunlit Private Room / Spacious Pre-War Apartment,SUNLIT PRIVATE ROOM / SPACIOUS PRE-WAR APARTMENT,Brooklyn,100
4216774,Stay in the heart of Williamsburg!,STAY IN THE HEART OF WILLIAMSBURG!,Brooklyn,150
4216813,Penthouse w/Terrace Williamsburg,PENTHOUSE W/TERRACE WILLIAMSBURG,Brooklyn,200
4217268,1 Bedroom Apartment in Washington Heights - Summer,1 BEDROOM APARTMENT IN WASHINGTON HEIGHTS - SUMMER,Manhattan,75
4217758,Beautiful Apartment in Bushwick/Ridgewood,BEAUTIFUL APARTMENT IN BUSHWICK/RIDGEWOOD,Queens,98
4218034,Urban Jungle Garden Duplex,URBAN JUNGLE GARDEN DUPLEX,Brooklyn,199
4218067,Central One Bedroom Manhattan Apt,CENTRAL ONE BEDROOM MANHATTAN APT,Manhattan,109
4218098,"Sunny, small apartment near Central Park-Columbia","SUNNY, SMALL APARTMENT NEAR CENTRAL PARK-COLUMBIA",Manhattan,110
4218129,Special OFFER on Airbnb NYC Room!,SPECIAL OFFER ON AIRBNB NYC ROOM!,Brooklyn,59
4219851,"Bushwick Brooklyn NYC Apt, with LG kitchen & yard!","BUSHWICK BROOKLYN NYC APT, WITH LG KITCHEN & YARD!",Brooklyn,95
4220151,"Clean/Quiet Apt, Great Location, with washer/dryer","CLEAN/QUIET APT, GREAT LOCATION, WITH WASHER/DRYER",Manhattan,159
4221999,Spacious & Bright: 1 BR Midtown!,SPACIOUS & BRIGHT: 1 BR MIDTOWN!,Manhattan,225
4224091,Brooklyn - Boerum Hill Beauty,BROOKLYN - BOERUM HILL BEAUTY,Brooklyn,195
4225569,Lovely Astoria Studio-close to NYC!,LOVELY ASTORIA STUDIO-CLOSE TO NYC!,Queens,96
4225745,Cute Studio in Trendy Neighborhood,CUTE STUDIO IN TRENDY NEIGHBORHOOD,Brooklyn,73
4226098,W. 80's Central Park 3 Blocks Walk,W. 80'S CENTRAL PARK 3 BLOCKS WALK,Manhattan,88
4226269,Private 1 bedroom in Williamsburg,PRIVATE 1 BEDROOM IN WILLIAMSBURG,Brooklyn,90
4226535,Bright Top Floor Apartment In The Heart Of BK,BRIGHT TOP FLOOR APARTMENT IN THE HEART OF BK,Brooklyn,99
4227018,Amazing View in East Williamsburg ,AMAZING VIEW IN EAST WILLIAMSBURG ,Brooklyn,150
4227141,Cozy Bedroom,COZY BEDROOM,Brooklyn,35
4227161,New York I Love You 7 Bedrooms,NEW YORK I LOVE YOU 7 BEDROOMS,Brooklyn,1050
